EDR3,l, b, d, ed, rv, erv, pml, epml, pmb, epmb, pmlpmbcorr, pmem, type, sgrb, r
3976741284865497600,235.103738,68.590316,27.19,3.496,-27.7,1.945,-0.0306,0.0921,-1.886,0.0893,0.2357,0.988,KGiant,3.47,30.06352607396544
665357611735684224,202.657117,33.86897,78.72,4.734,152.5,1.502,0.4638,0.0717,-0.5119,0.0926,0.5241,0.992,KGiant,7.61,85.26398301744999
665220207141880448,203.096368,32.969558,83.29,5.267,158.6,1.397,0.4335,0.0717,-0.3761,0.0961,0.5522,0.951,KGiant,8.29,89.87042950826483
3674916473933768704,354.8088,63.1677,47.5,2.644,-36.8,9.642,-1.1726,0.2945,0.8787,0.2599,-0.1814,0.98,BHB,-8.05,44.424345802723984
3674797387375428608,353.5248,62.5839,41.8,2.307,-144.4,8.686,-1.5708,0.3048,0.6179,0.3252,-0.1889,0.938,BHB,-7.34,38.74481771798649
3688021724823690240,318.2646,62.9431,22.0,1.274,-37.401,3.29,-3.8266,0.1405,0.1457,0.1354,-0.622,1.0,BHB,6.18,20.736173706834155
3687938299378382336,318.4685,62.3765,41.3,2.358,14.7,7.335,-1.6737,0.3836,0.3526,0.3253,-0.5934,0.965,BHB,6.53,39.22595186862901
1152990842559500544,358.1686,49.0291,34.7,1.901,-48.5,4.91,-2.7889,0.1785,2.1742,0.2053,-0.3286,0.996,BHB,-6.57,29.950949901463893
3967495418572979200,237.9877,66.7216,38.1,1.951,-5.2,9.131,0.046,0.1787,-1.5786,0.2074,0.3075,0.999,BHB,5.63,40.68429918285431
3977043818066273280,232.2459,67.7588,31.3,1.732,-20.7,5.938,0.1584,0.1668,-2.2625,0.193,0.2501,1.0,BHB,3.45,34.21402344068876
1447272758911866368,16.7145,84.3439,29.6,1.649,-196.1,4.807,-1.3247,0.1083,1.7075,0.2011,-0.7115,0.925,BHB,-14.68,30.01209422882715
3919700683200924672,258.3542,69.996,20.2,1.09,-151.4,3.165,-1.0157,0.0907,-2.74,0.0909,0.2721,0.999,BHB,5.85,22.38546626720114
3920316164899007488,258.6302,71.8903,36.8,1.891,-6.4,6.658,-0.4198,0.2371,-1.5391,0.1961,0.3862,0.991,BHB,4.04,38.24758554471118
3920102279823415296,259.4992,70.781,39.2,2.107,-7.1,7.34,-0.6327,0.2508,-1.4852,0.2254,0.5919,0.998,BHB,5.18,40.5852325359853
3708507138277543936,288.9001,68.0591,41.2,2.222,-74.5,8.484,-1.2883,0.3161,-1.1725,0.2251,0.0126,0.994,BHB,7.73,41.06107889473924
3900243892938874368,284.0826,67.3852,48.6,2.467,86.1,12.017,-0.8236,0.3105,-0.5701,0.2536,0.0119,0.92,BHB,8.79,48.55791902460401
3701929722281239552,284.943,66.1204,35.6,1.957,-91.4,6.567,-0.991,0.2494,-1.188,0.1815,0.2159,0.99,BHB,9.97,35.72393035487556
3909964228563729408,261.9247,65.1736,35.0,1.965,18.8,6.515,-0.5176,0.2119,-1.2606,0.1947,0.2415,0.965,BHB,10.85,36.472895415637076
3909881765191262208,262.9618,64.7838,31.5,1.678,-3.3,5.539,-1.0884,0.1733,-1.5849,0.1537,0.1903,0.999,BHB,11.32,33.01797843599756
3897846991950397440,264.399,65.0324,44.4,2.507,176.9,8.404,-1.8898,0.446,-0.6114,0.42,-0.233,0.943,BHB,11.18,45.52930704502321
3969751753871974912,231.2606,62.0765,27.9,1.474,-32.1,3.915,0.5235,0.1391,-2.2857,0.1541,0.1937,0.998,BHB,7.48,31.377203508279703
3977934319405691392,229.1417,67.7134,19.9,1.09,-152.5,3.418,0.6966,0.0984,-3.5754,0.1033,0.1163,0.999,BHB,2.7,23.40801785713605
3978389555874495488,229.2068,69.081,29.6,1.537,-39.1,4.652,0.2471,0.1492,-1.9612,0.167,0.2551,1.0,BHB,1.72,32.57640864183773
3916713241388810752,253.5356,68.5913,33.0,1.763,-10.9,4.816,-0.2642,0.1905,-1.5525,0.2164,0.0655,0.984,BHB,6.68,34.872469083791586
3922918605842742272,253.4016,69.0484,32.4,1.752,-10.4,4.926,-0.2005,0.1809,-2.1234,0.1887,0.1887,0.97,BHB,6.23,34.28536422440339
3895239397045964800,280.3966,67.271,34.6,1.829,16.2,6.459,-1.4257,0.2012,-1.0778,0.1835,0.0293,0.999,BHB,9.11,35.03966609429948
3917844462759853056,249.058,68.8198,44.9,2.412,18.9,8.593,-0.3974,0.2703,-1.5154,0.2663,0.2558,0.995,BHB,5.86,46.732670584934475
58793364934137088,164.2423,-32.7779,28.2,1.507,-203.8,4.78,1.0447,0.1993,-1.2366,0.1787,0.1924,0.991,BHB,-8.41,35.244653495246624
59418123761274880,163.5423,-31.9951,26.2,1.325,-212.4,4.171,1.1559,0.1812,-1.3674,0.1663,0.236,0.989,BHB,-9.25,33.29060828522062
3932664165810387968,291.7164,77.4123,32.8,1.868,-72.0,8.069,-1.5655,0.2017,-1.2431,0.2274,-0.4095,0.998,BHB,-1.48,33.20672823389862
814463586169323520,179.0256,46.6357,24.7,1.344,-66.4,5.31,2.2292,0.0763,-1.6293,0.1091,0.1584,0.952,BHB,-12.93,31.012768338218375
3898996290838660096,267.7876,64.9528,43.0,2.493,7.4,8.985,-0.9815,0.2719,-1.3639,0.1945,0.3196,0.997,BHB,11.45,43.955616250941134
730980172236680320,204.7905,63.1135,27.0,1.444,-84.6,4.341,1.3324,0.159,-1.8263,0.1701,0.2207,0.998,BHB,-2.84,31.35428040953898
3932671480139544064,291.6555,77.6041,38.6,2.093,-41.5,7.314,-1.4875,0.2789,-0.8571,0.2887,-0.3438,0.998,BHB,-1.66,38.86258483425928
3929193381263213568,293.4629,75.8186,50.5,2.431,151.7,10.042,-1.5735,0.31,-0.3497,0.3098,-0.1723,0.996,BHB,-0.1,50.40039186355598
3735741525900953088,316.0818,72.0689,43.8,2.316,124.9,8.42,-2.1005,0.3387,0.0568,0.3631,-0.3756,0.993,BHB,-0.03,42.75863187708419
3735811039947684864,315.1447,72.4209,44.2,2.411,-20.4,7.868,-1.5323,0.3025,-0.6548,0.245,-0.34,0.902,BHB,-0.11,43.22488750708324
3734308106335994880,314.4368,72.358,43.2,2.314,-34.4,9.056,-1.3998,0.3294,-0.3924,0.2599,-0.3154,0.975,BHB,0.07,42.25659001859947
3733749829307550720,308.8136,71.3221,37.8,2.073,-30.8,7.095,-2.0924,0.2688,-0.557,0.2058,-0.2875,0.999,BHB,1.95,37.06662380093445
3733681762665601536,310.0512,71.0481,25.3,1.28,-160.6,3.94,-2.4222,0.1442,-0.6965,0.1286,-0.286,1.0,BHB,1.95,24.954073815711936
3734273265561604096,313.2548,72.1182,32.9,1.689,-77.3,6.042,-1.9702,0.3491,-0.4998,0.2636,-0.3645,0.996,BHB,0.49,32.222191111096095
724191306410264704,210.1361,59.9725,17.3,0.903,-113.4,2.7,1.6546,0.0924,-3.5118,0.0786,0.2958,0.999,BHB,0.86,22.215910964891805
723049738462640384,213.5198,61.0399,17.0,0.917,-132.6,3.273,1.0128,0.0699,-3.1986,0.0683,0.4154,0.999,BHB,1.74,21.737941484878462
3915369221567521280,250.0424,64.2493,34.5,1.862,15.6,5.89,-0.1973,0.1647,-1.3806,0.1767,0.2029,0.978,BHB,10.2,36.685617072634884
728499296047433216,205.7432,57.7667,51.1,2.828,88.9,12.944,0.276,0.2793,-1.2534,0.2976,0.3569,0.989,BHB,-0.14,55.58660450144441
728941608959160320,202.8868,58.0737,34.9,1.847,-25.8,6.371,0.9534,0.1385,-1.7578,0.1762,0.2198,1.0,BHB,-1.65,39.632876504235725
615595188635067904,222.3458,48.1712,36.2,1.871,7.9,5.462,0.4733,0.1753,-1.3136,0.2046,0.541,0.995,BHB,13.38,40.947371099986384
3918788359132068352,265.2324,70.5957,38.5,2.171,14.2,6.394,-0.4009,0.2397,-1.4854,0.1813,0.4178,0.905,BHB,5.73,39.63291182842866
3918289696249396224,266.9221,70.0331,42.7,2.34,-39.2,6.058,-0.4244,0.2489,-1.4744,0.2158,0.2572,0.952,BHB,6.36,43.67225206008959
3906637346895863808,271.0731,71.0394,33.9,1.812,-21.5,5.807,-1.023,0.1946,-1.3314,0.1366,0.3792,0.999,BHB,5.47,34.87744686756759
3906850484649402880,270.7199,72.0784,44.2,2.658,168.1,8.799,-1.0043,0.258,-1.3557,0.1975,0.3566,0.997,BHB,4.42,44.97360336908752
3906747023181486080,271.3354,71.4956,37.5,2.007,-10.9,6.438,-0.818,0.2253,-1.5681,0.194,0.0985,0.995,BHB,5.02,38.374190545208904
3920008782679702528,263.3493,72.4433,37.8,2.145,-29.4,7.414,-0.6269,0.1978,-1.4534,0.1708,0.425,0.999,BHB,3.81,39.01228268122746
4017341331541204992,214.0021,73.4839,28.2,1.591,-63.0,4.085,0.8111,0.1358,-1.7316,0.1508,0.1276,0.985,BHB,-4.81,31.24672462835105
3952320130884798464,251.5529,80.551,32.4,1.718,-64.1,6.356,-0.6002,0.1438,-1.9503,0.1546,0.3569,1.0,BHB,-4.7,33.88898050989436
656013377808162944,207.6121,28.1995,18.7,1.098,-25.7,2.277,1.5759,0.0639,-2.153,0.0889,0.515,0.995,BHB,13.73,25.71879662814728
652992126013459072,207.9568,28.3432,14.6,0.8,-65.0,1.776,2.4145,0.0576,-3.4003,0.0752,0.5295,0.997,BHB,13.95,21.698029864483086
3266759100364579328,177.2102,-47.5165,30.3,1.627,-130.6,6.571,1.2185,0.1819,-1.2851,0.1659,0.1117,1.0,BHB,5.6,36.40288450109414
623362654170002816,218.5399,52.3,22.7,1.196,-30.8,3.953,0.866,0.1062,-2.441,0.1206,0.4226,1.0,BHB,8.94,27.668903122458612
2501300790397270528,165.983,-53.7194,21.9,1.235,-159.3,3.172,1.2245,0.1291,-2.4851,0.121,0.4074,1.0,BHB,0.73,27.493288271867375
2501269106423416320,166.1311,-54.0078,27.8,1.583,-160.4,4.546,1.2964,0.1562,-1.7283,0.1492,0.2252,1.0,BHB,0.92,33.21932570056171
2500458731994112000,167.769,-53.5971,24.9,1.292,-173.2,2.986,1.2904,0.1468,-2.0624,0.1489,0.1923,1.0,BHB,1.67,30.45167647273299
2500449076907506176,167.7275,-53.9065,29.0,1.527,-140.0,4.472,0.9574,0.156,-1.547,0.1449,0.1056,1.0,BHB,1.75,34.42727116691069
3267456122017145856,181.3133,-44.5051,30.9,1.57,-152.5,5.324,1.8861,0.1927,-1.5237,0.1889,0.1236,0.996,BHB,7.73,37.25621961498509
3266800920461749248,179.8129,-46.4892,31.0,1.544,-166.7,4.929,1.8766,0.2041,-1.2094,0.1965,-0.0689,0.937,BHB,7.1,37.18248243460891
2473083950478810624,134.0221,-72.7521,22.7,1.212,-124.499,3.351,-0.318,0.1215,-3.0551,0.1288,0.3385,1.0,BHB,0.15,25.70269441128692
2473125908015367168,131.7414,-72.6798,26.4,1.431,-108.6,4.494,-0.1617,0.1412,-2.7673,0.1323,0.346,1.0,BHB,-0.32,29.170694198116028
2473307945909287424,133.1459,-71.8047,22.4,1.222,-128.099,3.344,-0.4345,0.1313,-2.8691,0.1308,0.3595,1.0,BHB,-0.75,25.468782852739547
657680237434379392,210.7013,31.2097,16.2,0.883,-43.6,2.113,1.8482,0.0626,-3.0937,0.0692,0.384,0.999,BHB,14.88,23.007072825546498
5179867894850336768,187.8636,-51.9681,29.2,1.522,-112.3,5.955,1.7667,0.2186,-1.4608,0.2053,-0.0049,0.998,BHB,13.12,34.870143389438475
2425434964821950464,110.6794,-73.204,21.2,1.184,-130.399,3.288,-1.704,0.1383,-2.8918,0.121,0.2286,1.0,BHB,-2.62,23.518448078051406
54873605983164544,168.4961,-31.0294,30.4,1.686,-213.4,4.401,1.5066,0.1987,-1.2284,0.1853,0.227,0.986,BHB,-5.65,37.63134996249802
2486649828021558784,174.0134,-61.2037,23.7,1.273,-146.0,3.443,1.9233,0.1376,-2.1822,0.1301,0.3711,0.996,BHB,7.2,28.595212886075878
5176266758046640128,176.2454,-62.073,19.7,1.039,-148.299,3.212,2.3384,0.0935,-2.8772,0.0926,0.1227,0.992,BHB,8.44,24.67842174856407
2501905551857088512,170.4862,-51.3668,23.6,1.304,-149.4,3.017,1.4942,0.1214,-2.175,0.11,0.0887,1.0,BHB,2.48,29.429417255528524
2501791924202068992,170.5089,-51.95,34.8,1.758,-147.9,5.839,1.1299,0.2483,-1.502,0.2248,0.1947,1.0,BHB,2.68,40.36756247285685
2501782303475663360,169.9074,-52.2905,25.4,1.434,-169.8,4.062,1.3628,0.1471,-2.2235,0.1449,0.1203,1.0,BHB,2.44,31.09279659342337
2498680310591198208,171.7307,-52.2761,26.2,1.46,-156.1,5.215,1.4864,0.1232,-1.6697,0.1144,0.1885,0.999,BHB,3.49,31.892284333361886
2498476793565082112,172.191,-52.1603,16.8,0.897,-174.799,2.954,2.2052,0.0837,-3.1932,0.0835,0.2114,0.993,BHB,3.73,22.800826739396975
2536397957470268416,127.5679,-62.9372,18.3,1.014,-177.299,2.065,-1.26,0.098,-3.7959,0.0931,0.3889,1.0,BHB,-9.2,22.074811437473254
2436618131947703296,69.2708,-64.865,23.2,1.3,-112.599,2.533,-3.3559,0.1482,-0.8527,0.1401,-0.3841,1.0,BHB,-9.51,23.406951958766438
752583067461415808,189.7812,56.9084,17.5,0.952,-172.901,1.877,2.9617,0.0757,-2.9865,0.1024,0.159,0.979,BHB,-7.99,23.07420421162992
2437240833486278144,72.8656,-64.5457,24.8,1.332,-109.599,2.522,-3.693,0.1598,-1.4977,0.1536,0.0693,0.999,BHB,-10.38,25.10839102770227
3269674352366771200,186.5817,-39.5473,27.3,1.56,-124.7,3.203,1.8854,0.1687,-1.1569,0.1688,0.2098,0.981,BHB,10.72,34.059575746036536
2569395332211983360,151.5473,-50.9607,20.2,1.071,-195.3,2.816,0.5277,0.1078,-3.1246,0.0905,0.3694,1.0,BHB,-8.34,25.72584886840471
2433839975302145024,75.0521,-66.7793,19.3,1.014,-156.399,2.049,-3.5053,0.0972,-1.3902,0.0944,-0.2186,0.998,BHB,-8.58,20.1955985303729
3650698424661256192,353.5745,50.2719,30.2,1.673,-19.4,3.695,-2.6885,0.1718,1.5367,0.1715,-0.0261,0.999,BHB,-4.01,25.769509114455403
3690878668349245952,314.9031,63.2914,49.2,2.44,7.7,12.03,-2.0576,0.5461,-0.1577,0.2931,-0.4341,0.958,BHB,6.93,47.25369932608451
3687755471210496000,315.603,62.4206,46.5,2.668,67.7,7.865,-1.4454,0.3878,-0.0559,0.2888,-0.4186,0.946,BHB,7.39,44.48024842556525
3725866472670150656,338.6292,69.3383,44.0,2.236,-38.8,6.13,-1.0548,0.284,0.3097,0.2604,-0.299,0.917,BHB,-4.16,42.04070884273956
3724873987332314112,336.684,68.135,54.0,2.678,35.0,9.339,-1.0875,0.3339,0.291,0.2857,-0.3419,0.956,BHB,-2.96,51.78622403690001
3726236728915447808,339.0937,69.1733,36.2,1.908,106.0,6.006,-2.3268,0.2065,0.8903,0.1855,-0.3424,1.0,BHB,-4.23,34.37158855799365
3726066545131040768,337.2923,69.7039,41.3,2.263,-46.8,5.66,-1.6373,0.2715,0.1681,0.2087,-0.3512,0.988,BHB,-3.93,39.47024448872847
3734011689168915456,306.1118,71.9918,24.3,1.42,-161.9,6.547,-2.1519,0.1536,-1.1162,0.125,-0.2744,0.994,BHB,1.85,24.23388949384725
3941509560761697792,317.7624,81.6752,35.3,1.765,-53.7,5.315,-1.8024,0.2095,-0.0747,0.2235,-0.2047,0.998,BHB,-7.43,35.41843587737889
3951222478978592768,246.3186,77.5023,30.3,1.612,-40.7,3.94,-0.1885,0.1387,-2.1639,0.1549,0.27,0.996,BHB,-2.33,32.128134088365606
3951268761546417664,246.003,77.8553,35.2,1.862,-42.0,5.064,-0.0914,0.2015,-1.8374,0.1986,0.299,0.992,BHB,-2.67,36.87631489181098
3951148502461962240,245.1404,76.4131,27.7,1.57,-52.9,3.966,-0.0664,0.1447,-2.297,0.1512,0.4549,0.984,BHB,-1.48,29.715216640637166
3951126473574179840,246.4004,76.8932,18.0,0.998,-162.901,2.915,-0.621,0.0666,-3.7279,0.0712,0.2888,0.998,BHB,-1.77,20.51697102400839
732047557508757760,203.8379,66.6576,34.8,1.861,-67.6,5.184,1.2028,0.1985,-1.609,0.1696,0.2001,0.998,BHB,-4.66,38.613124711683206
674248743794467712,199.0369,23.9321,18.2,0.913,-29.1,5.02,2.2221,0.0617,-2.3778,0.0832,0.3854,0.998,BHB,8.08,25.726132628127377
2464807514139593728,157.0342,-69.4514,30.5,1.761,-114.3,5.631,0.5675,0.1508,-2.2552,0.1426,0.3653,1.0,BHB,3.73,34.076662101796295
3959040895709361152,249.8782,83.8079,28.8,1.537,-142.3,7.925,-0.3385,0.1646,-2.1939,0.1721,0.2235,0.991,BHB,-7.8,30.293875618679103
3746246947188342784,337.4064,77.8527,34.2,2.042,104.5,9.493,-2.0765,0.228,0.8228,0.2204,-0.1599,0.998,BHB,-7.88,33.6146515674341
3949176833299518976,272.7281,81.8479,29.7,1.685,-79.7,5.551,-1.6411,0.1668,-1.6925,0.1428,0.0027,1.0,BHB,-5.32,30.813292586155086
3952055938856266752,261.117,80.9233,33.3,1.593,-80.2,9.228,-1.0452,0.1662,-1.5894,0.1471,0.2338,1.0,BHB,-4.61,34.53977851695056
3953431810155565056,242.1155,80.4199,24.6,1.295,-152.9,5.984,-0.0087,0.125,-2.5127,0.1383,0.3023,0.993,BHB,-5.27,26.5961012180357
2471141701843770368,146.1902,-71.1879,28.9,1.596,-112.4,4.994,0.3109,0.165,-2.4259,0.1197,0.6896,1.0,BHB,1.7,32.111471470488546
2464917224784234496,155.0663,-69.7567,30.0,1.589,-106.5,6.796,0.5614,0.1437,-2.0864,0.1088,0.4758,1.0,BHB,3.29,33.51958979462607
2464838128666664448,156.3158,-69.1568,16.6,0.869,-143.399,3.326,0.8606,0.0753,-3.9877,0.063,0.4513,0.998,BHB,3.36,20.81373104467337
2465200692626111488,159.3902,-68.0174,26.0,1.431,-111.8,5.961,0.7134,0.1184,-2.5044,0.1082,0.3388,1.0,BHB,3.8,29.911860523879152
2471445888608112640,139.5594,-72.196,17.7,0.97,-110.399,4.067,-0.1098,0.1016,-4.2522,0.1079,0.3783,1.0,BHB,0.85,21.20115327051809
2364357407432014848,100.9633,-79.5088,23.0,1.185,-78.599,4.528,-2.1762,0.1322,-2.5819,0.1129,0.1358,1.0,BHB,3.06,24.69838456255793
2367355084151361536,98.239,-79.1778,24.2,1.314,-56.899,5.765,-2.0045,0.1156,-2.5041,0.1049,0.2197,1.0,BHB,2.68,25.767035141824135
3890509057504633344,220.4634,54.6139,26.7,1.367,-16.2,3.197,0.7506,0.1227,-1.9497,0.1353,0.5723,0.999,BHB,8.46,31.276900421876842
624008381028019072,219.1961,54.7526,26.9,1.516,-39.5,2.984,0.5441,0.1425,-1.992,0.1486,0.4952,1.0,BHB,7.79,31.520548853089473
2444703768659472384,92.4722,-64.543,19.7,1.113,-154.899,3.554,-3.0219,0.1252,-2.3803,0.0908,-0.3757,0.999,BHB,-11.98,21.49786268446238
3954897798457388032,310.2254,84.6498,25.6,1.326,-158.3,5.592,-2.5033,0.1679,-0.6321,0.1676,-0.1802,0.996,BHB,-9.16,26.462811642000553
3999899263194206208,237.7241,78.4583,32.3,1.77,-55.7,9.538,0.1361,0.1345,-1.7236,0.1678,0.2945,0.984,BHB,-4.06,34.227131051258155
3946772854204405760,261.5604,77.1458,29.8,1.529,-60.3,8.021,-0.7031,0.174,-1.9437,0.1901,-0.0755,0.996,BHB,-0.9,31.21879081578913
3385573666894103040,187.1597,12.4946,43.2,2.346,-3.5,10.865,0.382,0.3213,-1.0264,0.3986,0.1483,0.977,BHB,0.39,51.290101384185235
3963470832353355776,243.7795,61.3987,37.7,1.935,-3.8,5.273,-0.2779,0.2403,-1.7783,0.248,0.1482,0.999,BHB,11.47,40.30416727833488
3940891227206450688,314.1837,81.0013,27.6,1.515,-162.4,7.108,-2.1932,0.1921,-0.35,0.1921,-0.3768,0.998,BHB,-6.57,27.970309258211646
3931354127770562048,313.1075,78.7152,39.9,2.298,-102.2,12.498,-1.7467,0.2359,-0.0898,0.2554,-0.1556,1.0,BHB,-4.67,39.68321055559895
598858834953881984,216.1487,31.1627,29.9,1.457,28.0,5.435,0.6844,0.1142,-1.7691,0.1383,0.3138,0.998,BHB,19.02,36.147471557496246
619714268430066816,217.5158,46.3733,21.8,1.175,-5.0,4.65,1.0715,0.0993,-2.2889,0.1183,0.4447,0.997,BHB,11.81,27.260128392947824
3960628246902483968,227.2101,86.835,26.5,1.446,-163.0,8.073,0.5121,0.1137,-2.2647,0.1311,0.3288,0.96,BHB,-11.28,28.092153708820543
631840060618079360,213.1391,40.7863,21.6,1.13,6.0,5.633,1.2124,0.0927,-2.296,0.1087,0.3894,0.999,BHB,12.1,27.630115815899142
4021969485220441600,202.6516,71.938,29.5,1.549,-69.8,6.387,1.1985,0.1135,-1.4349,0.1181,0.2796,0.966,BHB,-7.1,32.880152067774866
3996066984134820352,212.4155,65.2525,27.4,1.48,-50.4,6.894,1.1097,0.1334,-2.0629,0.1194,0.4174,0.999,BHB,-0.92,31.330671872783068
3998871391620583936,203.3432,69.1534,33.3,1.839,-98.8,8.86,1.0296,0.1852,-1.4722,0.1354,0.4032,0.999,BHB,-5.82,36.882040344861615
3996353784871111680,210.3453,64.831,26.9,1.526,-125.7,6.181,1.1111,0.1195,-1.7926,0.1197,0.5962,0.999,BHB,-1.46,30.950633273004286
730300296093272320,207.3247,65.6706,46.7,2.356,-18.0,15.187,0.3302,0.2831,-1.1311,0.2739,0.5333,0.979,BHB,-2.97,50.355510125506626
5178040266007093248,178.8734,-59.3085,23.7,1.27,-130.399,4.124,1.9045,0.1283,-2.3852,0.1372,0.1443,1.0,BHB,9.13,28.808543871566993
4384203832163840,173.3598,-42.3347,31.9,1.733,-140.8,8.334,1.2642,0.3284,-1.0606,0.317,0.1031,0.979,BHB,1.6,38.38898018963255
645314094580209664,204.6003,45.1944,21.9,1.19,-27.6,4.201,1.7877,0.1087,-2.4035,0.1511,0.493,0.997,BHB,4.54,27.969093657106587
9076537206908416,177.0599,-40.5682,32.9,1.75,-154.0,9.112,1.3301,0.2752,-1.1434,0.297,0.1151,0.995,BHB,3.79,39.55430317930023
3088562522346240,176.5324,-41.6184,33.6,1.816,-122.8,7.776,1.6249,0.2739,-1.1588,0.2637,0.0556,0.987,BHB,3.67,40.15857816208138
7127137450672256,169.79,-45.1706,27.2,1.574,-163.0,4.908,1.4546,0.2591,-1.6563,0.2533,0.0974,0.998,BHB,0.02,33.47710411609702
6948741689233536,172.063,-43.4896,32.5,1.824,-130.8,5.639,1.1047,0.2645,-0.7848,0.2576,0.174,0.908,BHB,1.03,38.87705878792787
6984102155272192,171.2494,-44.3779,36.0,2.037,-136.7,6.169,1.4807,0.2529,-0.9903,0.2798,0.1879,0.92,BHB,0.75,42.255455269112886
2520719673277064192,157.212,-49.5561,23.0,1.133,-186.9,5.352,0.938,0.1239,-2.5552,0.1096,0.2467,1.0,BHB,-5.97,28.727215319275203
2534827511268386816,134.7534,-62.1344,25.4,1.344,-174.5,5.914,-0.0995,0.1394,-2.5941,0.1036,0.4941,1.0,BHB,-7.86,29.176649910502064
2537897137279271936,131.9141,-61.6232,19.9,1.003,53.0,4.774,-0.1625,0.1325,-2.7936,0.0849,0.6146,0.999,BHB,-9.1,23.850710681235476
687615025616012544,203.2568,42.9272,14.4,0.778,-83.7,3.074,1.9345,0.064,-4.2611,0.0771,0.3673,1.0,BHB,4.57,20.922984968689338
3722980731422464,173.1689,-44.4143,22.9,1.397,-182.3,7.819,1.8038,0.1701,-1.9236,0.1706,0.1818,0.997,BHB,2.07,29.360076634777368
6839065404285056,171.2776,-45.0347,25.4,1.278,59.3,7.482,1.5253,0.1885,-1.5377,0.1678,0.1011,1.0,BHB,0.97,31.738361646436637
660813605055872000,206.9552,36.399,20.7,1.098,-63.2,4.205,0.9474,0.0808,-2.3588,0.0951,0.3959,0.998,BHB,9.83,27.28481445786282
3930452395092217856,313.6019,77.527,40.7,2.24,-33.5,12.954,-1.4003,0.2442,-0.335,0.2308,-0.3044,0.986,BHB,-3.81,40.33915467631914
3928245396082055168,303.5133,75.7551,35.7,1.973,-37.5,9.311,-1.5331,0.237,-0.4201,0.1854,-0.2765,0.997,BHB,-1.04,35.56292732607933
3928450695518411264,296.8056,74.6206,32.5,1.704,-49.4,8.318,-1.3375,0.2395,-1.0055,0.2272,-0.3923,0.944,BHB,0.72,32.59848309354287
3927630837801854976,298.7578,74.3888,35.4,1.852,-42.1,9.96,-1.4144,0.2456,-0.997,0.1765,-0.0806,0.988,BHB,0.73,35.32329684500018
4031338148922775040,176.6795,75.9234,38.6,1.994,-104.1,14.827,1.4517,0.1557,-1.1845,0.157,0.2065,0.986,BHB,-14.77,41.430923233739314
743532334418376576,199.6244,51.9409,26.7,1.57,1.6,6.894,1.6665,0.0944,-1.9514,0.1251,0.3285,0.994,BHB,-1.09,32.25094417222541
3923637931260851712,253.6977,72.1471,27.3,1.464,-46.0,6.837,-0.3725,0.1382,-1.9851,0.1422,0.3547,0.987,BHB,3.35,29.239422018911387
700885233314654208,194.29,46.2814,18.0,0.948,-78.2,3.587,2.3813,0.0689,-2.6329,0.0937,0.4134,0.996,BHB,-2.57,24.372035204307416
3266341251586599424,179.0402,-48.0664,31.7,1.631,-129.7,5.301,1.704,0.2214,-1.7844,0.2203,0.2033,1.0,BHB,6.92,37.733213486264326
745625667119067520,195.1651,55.0677,14.6,0.83,-56.901,3.376,3.3346,0.076,-4.8953,0.076,0.4005,0.954,BHB,-4.61,20.415018981132494
2506766943735521280,158.421,-58.3756,24.5,1.227,-149.8,3.993,0.7631,0.1354,-2.4096,0.1216,0.2365,1.0,BHB,-1.11,29.43178214108007
692568527362079232,198.323,37.9721,22.3,1.263,-42.2,4.491,1.1543,0.0897,-2.1859,0.1157,0.4818,1.0,BHB,2.88,29.05414772455045
2510207384338131968,148.8759,-59.9051,32.6,1.903,-155.4,4.504,0.4434,0.2881,-1.8404,0.2173,0.4079,0.999,BHB,-4.41,36.910147656166316
2509519914692369408,151.2276,-59.193,36.6,2.002,-34.2,5.258,0.3944,0.2284,-1.0634,0.1772,0.4163,0.992,BHB,-3.86,40.981964325786045
2510234318077572096,149.103,-59.6561,15.1,0.757,-160.099,2.709,0.241,0.0795,-4.3092,0.0625,0.3396,0.998,BHB,-4.47,20.12185130647774
2425125594032863232,99.2749,-71.6652,22.6,1.143,-120.699,5.682,-2.2944,0.1441,-2.2425,0.1079,-0.0953,1.0,BHB,-4.78,24.441753210438897
2508704382007583232,151.2901,-60.9573,23.8,1.232,-146.4,4.716,0.5736,0.1229,-2.6746,0.113,0.4033,1.0,BHB,-2.83,28.324473516731075
3898895548086158336,273.3912,67.9977,38.5,2.056,22.3,9.548,-1.2615,0.1874,-1.1276,0.1856,0.0028,1.0,BHB,8.53,39.23640401463926
3744137121813320192,326.1798,76.9724,35.7,1.984,-129.3,10.189,-1.4442,0.2974,0.0356,0.3148,-0.2102,0.951,BHB,-5.36,35.13400916491029
3898691726118287360,274.2632,68.0052,34.9,1.941,-10.9,13.752,-1.0231,0.2201,-1.3541,0.1394,0.3467,0.998,BHB,8.52,35.67382653991579
673411671849303296,200.6341,22.2377,14.5,0.768,-50.6,4.201,2.3648,0.0496,-3.3122,0.0754,0.4331,0.999,BHB,10.02,22.09033499066956
707383763647401984,194.823,32.0134,16.6,0.85,-65.5,3.289,3.0044,0.0671,-3.4408,0.1002,0.3197,0.99,BHB,2.04,23.895125025829014
682392517183066752,197.3706,28.7101,14.9,0.821,-91.2,3.375,2.227,0.044,-3.424,0.0612,0.3739,1.0,BHB,5.14,22.322611854350736
